id,famille,nom,energie,proteines,lipides,dontAGS,glucides,sucre,fibres,sodium,calcium,magnesium,fer,vitamineC,vitamineD,eau,allergene,vegetarien,visuel
1303,Sauces salees et condiments,sauce au beurre,184,0.81,18.2,11.9,4.15,2.2,0.1,543,26.3,4.3,0.25,"< 0,5",3.2,75.3,,,
1304,Sauces salees et condiments,sauce au curry,98.7,1.02,"< 9,73",1.22,12,5.9,1.44,401,22.4,11.9,0.5,1.05,3.35,77.2,,,
1305,Sauces salees et condiments,sauce au fromage,111,4.46,8.1,4.2,4.86,0.517,0.5,637,122,7.5,0.155,0.2,0.03,80.2,,,
1306,Sauces salees et condiments,sauce au poivre,355,1.04,35.2,3.65,7.68,0,1.9,673,18.7,4.1,0.4,"< 0,5","< 0,5",51.9,,,
1307,Sauces salees et condiments,sauce au vin rouge,55.8,0.811,2.22,1.21,6.37,2.47,0.46,678,13.1,9.99,0.561,2.5,0.028,87.6,,,
1308,Sauces salees et condiments,sauce au yaourt,104,3.7,6.91,1.34,6.3,4.37,0.804,510,141,21.3,0.777,8.02,0.0374,80.1,,,
1309,Sauces salees et condiments,sauce aux champignons,54.5,0.9,"< 6,26",0.517,5.54,0.7,0.3,360,17.3,6.8,0.7,"< 0,5",0.94,85.5,,,
1310,Sauces salees et condiments,sauce barbecue,145,0,0.21,0.0124,35.2,29.1,1.16,325,12,12,0.21,0.7,0,60.3,,,
1311,Sauces salees et condiments,sauce bearnaise,496,1.25,50.6,4.04,8.54,2,0.7,508,25.4,4,0.4,"< 0,5","< 0,5",36.6,,,
1312,Sauces salees et condiments,sauce bechamel,144,3.08,11.3,6.57,7.4,3.2,0.2,327,92.2,8.77,0.1,"< 0,5","< 0,5",80.4,,,
1313,Sauces salees et condiments,"sauce bechamel, en brique",98.7,2.52,6.32,4.12,7.44,3.2,1,321,83.3,9.2,0.1,"< 0,5","< 0,5",81.3,,,
1314,Sauces salees et condiments,sauce de soja,44,4.75,0,0,6.3,5.96,0,6260,27.3,83.7,1.72,0,0,71.1,,,
1315,Sauces salees et condiments,sauce hollandaise,212,1.84,20.7,5.93,4.65,0,0.1,413,35.8,4.6,0.5,9.1,"< 0,5",71.2,,,
1316,Sauces salees et condiments,sauce mornay,141,5.5,10.6,3.81,5.8,0,0.2,0,0,0,0,0,0,77.9,,,
1317,Sauces salees et condiments,sauce moutarde,241,1.4,22.8,14.3,7.45,1.4,0.4,940,34.3,12.5,0.5,"< 0,5","< 0,5",65.4,,,
1318,Sauces salees et condiments,sauce pesto,517,6.3,51.4,6.17,6.4,6.4,2,1020,128,47.8,1.5,"< 0,5","< 0,5",31,,,
1319,Sauces salees et condiments,"sauce tomate, e la viande",98.3,4.49,5.5,1.89,6.81,3.8,1.8,594,22.9,26.3,0.934,7.55,"< 0,5",79.7,,,
1320,Sauces salees et condiments,"sauce tomate, sans viande",73.7,1.8,"< 3,8",0.224,11.6,2.46,1.5,668,22.8,19.2,0.817,5.45,0,79.8,,,
1321,Sauces salees et condiments,sauce vinaigrette (50 e 75% d'huile),473,0,52.5,5.86,0.1,0,0,382,14.2,4.6,0,0,0,47.4,,,
1322,Sauces salees et condiments,sauce vinaigrette e l'huile d'olive (50 e 75% d'huile),650,0.3,72.1,7.57,0.1,0.1,0,924,9.09,< 14,0.3,0,0,22.8,,,
1323,Sauces salees et condiments,sauce vinaigrette allegee en mg (25 e 50% d'huile),250,0.4,25.9,2.89,3.77,0,0,828,50.4,4.45,0.25,"< 0,5",1.8,69.1,,,
1324,Sauces salees et condiments,tapenade,252,1.4,25.1,3.66,3.57,3.56,3,1020,63,20,4.3,1.05,0,62.3,,,
1325,Sauces salees et condiments,vinaigre,22.8,0.133,0.15,0,0.68,0.32,0,7.67,7,7.67,0.177,0,0,92.9,,,
1326,Soupes et bouillons non reconstitues,"bouillon de boeuf, deshydrate",243,10.2,13.3,3.5,20.6,0,0,13200,32.7,21.9,0.35,0,0,3.29,,,
1327,Soupes et bouillons non reconstitues,"bouillon de legumes, deshydrate",264,9.66,16,0,20.3,0,"< 0,5",19100,51.1,27,1,"< 0,5",13.8,4.4,,,
1328,Soupes pretes e consommer,"soupe e la tomate, preemballee e rechauffer ou deshydratee reconstituee",46,1.69,0.917,0.203,7.5,3,< 1,296,18.3,10.5,0.214,10.4,0.6,90.1,,,
1329,Soupes pretes e consommer,"soupe e la volaille et aux vermicelles, preemballee e rechauffer ou deshydratee reconstituee",16.7,1.27,0.215,0.0876,2.28,0.2,0.3,355,7.96,7.92,0.142,0,0,95,,,
1330,Soupes pretes e consommer,"soupe e l'oignon, tout type",22,0.603,0.648,0.079,3.28,1.33,0.3,153,20,5.26,0.27,0.5,0,94.1,,,
1331,Soupes pretes e consommer,"soupe au pistou, preemballee e rechauffer ou deshydratee reconstituee",47.2,1.7,1.17,0.148,7.08,0.7,0.8,310,19,14,0.4,7,0,88.2,,,
1332,Soupes pretes e consommer,"soupe au potiron, tout type",35.7,0.68,1.58,0.921,4.23,2.4,0.9,282,22,11,0.4,5,0,91.8,,,
1333,Soupes pretes e consommer,"soupe aux lentilles, tout type",49.4,1.8,0.2,0,9.21,0.7,1.8,170,25,19,1.07,1.7,0,85.7,,,
1334,Soupes pretes e consommer,soupe aux poireaux et pommes de terre,27.9,0.98,0.13,0.0642,5.24,0.6,0.9,188,18.6,7,0,0,0,91.9,,,
1335,Soupes pretes e consommer,"soupe aux poireaux et pommes de terre, preemballee e rechauffer",34.1,0.98,1.11,0.547,4.59,0,0.9,167,25.5,7.51,0.34,9.8,0,91.6,,,
1336,Soupes pretes e consommer,"soupe cuisinee aux champignons, tout type",35.1,0.79,2.28,0.918,2.15,0.72,1.4,360,7,2,0.54,0,0,92.3,,,
1337,Soupes pretes e consommer,"soupe de legumes, deshydratee reconstituee",32.4,0.8,1.99,1.15,2.49,0.485,0.688,324,7.42,3.62,0.16,22.8,0,93,,,
1338,Soupes pretes e consommer,"soupe de legumes, preemballee e rechauffer",34.5,1.79,1.37,0.678,3.03,0.899,1.43,312,17,6.63,0.333,38.4,0,91.4,,,
1339,Soupes pretes e consommer,"soupe de legumes, tout type",24.5,0.86,0.305,0.0188,3.87,2.7,1.43,188,16.9,9.2,0.186,21,0,92.6,,,
1340,Soupes pretes e consommer,"soupe de poissons et/ou crustaces, preemballee e rechauffer",55.5,3.6,1.89,0.454,5.69,1.15,0.667,424,89,11.7,1.35,2,"< 0,2",85.8,,,
1341,Soupes pretes e consommer,soupe exotique chinoise,39.8,6.15,1.04,0.253,1.38,0.704,0.176,821,16.9,11.5,0.398,2.14,0.0659,88.9,,,
1342,Soupes pretes e consommer,"soupe minestrone, preemballee e rechauffer ou deshydratee reconstituee",32.6,1.95,0.4,0.0287,4.8,0.7,1,297,33.2,12.5,0.56,5,0,90.9,,,
1343,"Sucres, miels, sirops",edulcorant e l'aspartame,52,13,0,0,0,0,0,0,0,0,0,0,0,2,,,
1344,"Sucres, miels, sirops",fructose,399,0,0,0,99.8,99.8,0,0.1,0.1,0,0.07,0,0,0.2,,,
1345,"Sucres, miels, sirops",miel,327,0.395,0.0667,0,81.1,79.1,0.0667,4.11,7.93,4.26,0.175,1.7,0,18.2,,,
1346,"Sucres, miels, sirops",sucre allege e l'aspartame,398,0.8,0,0,98.7,98.7,0,1.8,0,0,0,0,0,0.5,,,
1347,"Sucres, miels, sirops",sucre blanc,398,0,0,0,99.6,99,0,2.17,3.68,< 3,0.0767,0,0,0.365,,,
1348,"Sucres, miels, sirops",sucre roux,387,0.12,0,0,96.7,96.7,0,41.5,83,18.5,1.9,0,0,1.92,,,
1349,Viandes,"agneau, collier, cru",184,16.4,13.2,5.8,0,0,0,0,0,0,1.27,0,0,68,,,
1350,Viandes,"agneau, cete filet, crue",232,16.3,18.5,8.33,0,0,0,0,0,0,1.26,0,0,62.5,,,
1351,Viandes,"agneau, cete premiere, crue",271,15.5,23.2,10.5,0,0,0,0,0,0,1.21,0,0,58.9,,,
1352,Viandes,"agneau, cetelette, grillee",234,25.7,14.6,6.6,0,0,0,120,19.7,20.1,0,0,0,60.6,,,
1353,Viandes,"agneau, epaule, maigre, retie",187,22.3,10.9,6.39,0,0,0,70,11,22,1.87,0,0,65,,,
1354,Viandes,"agneau, epaule, retie",287,30.5,18.3,9.43,0,0,0,95.5,8.8,25.4,2.2,6.9,"< 0,5",53.7,,,
1355,Viandes,"agneau, gigot, cru",128,17.8,6.29,2.58,0,0,0,71.3,10,21.9,1.45,0.25,0.4,73.5,,,
1356,Viandes,"agneau, gigot, reti",193,23.8,10.9,5.54,0,0,0,159,21.8,30.7,2.1,0,0,67.1,,,
1357,Viandes,"agneau, selle, crue",215,16.2,16.7,7.44,0,0,0,0,0,0,1.23,0,0,64.7,,,
1358,Viandes,"boeuf, e bourguignon, cuit",156,30,4.05,1.69,0,0,0,0,0,0,2.4,0,0,61.1,,,
1359,Viandes,"boeuf, e pot0au0feu, cuit",240,28.5,14,6.05,0,0,0,52,17,10,4.3,0,0,56.5,,,
1360,Viandes,"boeuf, bavette, crue",103,18.3,3.27,1.45,0,0,0,0,0,0,3.31,0,0,73.7,,,
1361,Viandes,"boeuf, bifteck, grille",149,27.6,4.28,1.66,0,0,0,65.2,7.07,28.9,2.27,0,0,69.1,,,
1362,Viandes,"boeuf, braise",240,32.1,12.4,5.34,0,0,0,0,0,24.3,5.9,0,0,55.7,,,
1363,Viandes,"boeuf, entrecete, crue",227,18.4,17,8.06,0,0,0,59.5,7,68.5,2.21,0,0.8,62.5,,,
1364,Viandes,"boeuf, entrecete, grillee",192,22,11.5,5.3,0,0,0,0,0,0,2.6,0,0,62,,,
1365,Viandes,"boeuf, faux0filet, cru",117,21.6,3.37,1.55,0,0,0,62.5,7.26,22,2.26,0,0.4,71.5,,,
1366,Viandes,"boeuf, faux0filet, grille",170,23,8.7,2.53,0,0,0,0,0,0,1.9,0,0,64,,,
1367,Viandes,"boeuf, flanchet, cuit",194,27.6,9.31,4.51,0,0,0,53,18,22,1.8,0,0,63.3,,,
1368,Viandes,"boeuf, hampe, crue",150,18,8.62,3.91,0,0,0,0,0,0,3.68,0,0,71.5,,,
1369,Viandes,"boeuf, joue, crue",112,20,3.56,1.52,0,0,0,0,0,0,3.18,0,0,73.2,,,
1370,Viandes,"boeuf, macreuse, crue",109,19.5,3.49,1.23,0,0,0,0,0,0,2.86,0,0,74.5,,,
1371,Viandes,"boeuf, paleron, cru",139,20.1,6.53,2.59,0,0,0,0,0,0,2.5,0,0,72.3,,,
1372,Viandes,"boeuf, plat de cetes, cru",283,17.4,23.7,10.6,0,0,0,0,0,0,1.9,0,0,58.1,,,
1373,Viandes,"boeuf, rosbif, reti",140,26.4,3.78,0.945,0,0,0,153,10.1,31.2,3.1,0,0,66.5,,,
1374,Viandes,"boeuf, tende de tranche, crue",116,20.6,3.69,0.799,0,0,0,0,0,0,2.75,0,0,74.7,,,
1375,Viandes,"cheval, entrecete muscle, cru",118,22.1,3.34,1.08,0,0,0,0,0,0,2.84,0,0,71.5,,,
1376,Viandes,"cheval, faux0filet, cru",121,22.2,3.58,1.17,0,0,0,0,0,0,2.55,0,0,71.5,,,
1377,Viandes,"cheval, tende de tranche, crue",106,22.7,1.68,0.482,0,0,0,0,0,0,3.06,0,0,71.5,,,
1378,Viandes,"cheval, viande, retie",160,28.1,5.29,2.187,0,"< 0,2",0,39.8,4.8,28.1,3.4,< 2,"< 0,5",64.4,,,
1379,Viandes,"chevreuil, reti",174,32.6,4.8,1.25,0,0,0,70,18,28.5,6.14,0,0,65,,,
1380,Viandes,lapin braise,197,30.4,8.41,2.73,0,0,0,37,20,20,2.37,0,0,58.8,,,
1381,Viandes,"lapin, viande cuite",165,20.5,9.2,4.02,0,0,0,120,13,31.5,2.27,0,0,68.2,,,
1382,Viandes,"lievre, en ragoet",203,30,9.2,4.03,0,0,0,0,0,0,0,0,0,60.9,,,
1383,Viandes,"porc, cete, crue",174,18.6,10.6,3.81,0,0,0,63.6,7.6,21,1.06,0.65,0.498,69,,,
1384,Viandes,"porc, cete, grillee",276,25.8,19.1,9.01,0,0,0,83.6,19.3,31.4,0.843,0.58,0.81,55.7,,,
1385,Viandes,"porc, echine, retie",302,27.9,21.2,5.85,0,0,0,58.5,18.5,27,1.77,0.6,0.85,48.5,,,
1386,Viandes,"porc, epaule, crue",224,17.3,16.5,5.88,0,0,0,67,10,18.3,1.77,0.7,0.964,63,,,
1387,Viandes,"porc, epaule, cuite",253,30,14.8,5.56,0,0,0,0,0,0,1.58,0,0,55.7,,,
1388,Viandes,"porc, escalope de jambon, crue",129,21.5,4.76,1.75,0,0,0,49.2,6.39,27,0.6,0,0,74.4,,,
1389,Viandes,"porc, escalope de jambon, cuite",200,36,6.22,1.85,0,0,0,76.5,6.77,35.4,0.867,0,0,56,,,
1390,Viandes,"porc, filet mignon, cru",122,21.2,4.09,0,0,0,0,43.8,8.99,27.6,0.82,0,0,74.9,,,
1391,Viandes,"porc, filet mignon, cuit",168,26.1,7.08,2.58,0,0,0,50.4,7.27,24.6,1.1,0,0,65.4,,,
1392,Viandes,"porc, filet, maigre, cru",123,21.1,4.22,1.37,0,0,0,65.5,8.21,27.4,0.911,0,0.6,74.6,,,
1393,Viandes,"porc, filet, maigre, en reti, cuit",195,27.5,9.39,1.92,0,0,0,59.7,5.67,31.3,0.8,0.5,"< 0,5",64.3,,,
1394,Viandes,"porc, poitrine, crue",259,16.9,21.4,8.67,0,0,0,57.1,6.17,16.2,0.546,0,0.662,59.4,,,
1395,Viandes,"porc, reti carre, cru",203,34.1,7.45,3.03,0,0,0,0,0,0,0.891,0,0,58,,,
1396,Viandes,"porc, reti, cru",144,20.8,6.92,2.76,0,0,0,48.3,7.24,23.9,1.62,0,0.733,71.4,,,
1397,Viandes,"porc, reti, cuit",159,23.8,6,2.47,1.1,1.1,0,75.5,8.99,27.6,1.23,0.133,0.25,71.3,,,
1398,Viandes,"porc, rouelle de jambon, crue",149,20.2,7.56,0,0,0,0,0,0,0,1.13,0,0,68,,,
1399,Viandes,"porc, rouelle de jambon, cuite",205,29.8,9.54,2.4,0,0,0,0,0,0,1.13,0,0,54.7,,,
1400,Viandes,"porc, travers, braise",332,23.1,26.6,10.9,0,0,0,48.8,30.4,18,1.2,0.56,"< 0,5",49.4,,,
1401,Viandes,"porc, travers, cru",235,17.8,18.3,6.39,0,0,0,55.1,8.28,19.9,0.699,0,2.3,61.6,,,
1402,Viandes,"sanglier, reti",153,28.3,4.38,1.3,0,0,0,60,16,27,1.12,0,0,63.9,,,
1403,Viandes,"steak hache  5% mg, cru",121,19.6,4.69,1.64,0,0,0,58,7,22,2.65,0,0.25,73.8,,,
1404,Viandes,"steak hache  5% mg, cuit",158,26.3,5.85,2.61,0,0,0,65,7,22,2.83,0,0.2,66,,,
1405,Viandes,"steak hache 10% mg, cru",169,20.6,9.6,3.67,0,0,0,65.5,8.5,21,2.17,0,0.3,70.2,,,
1406,Viandes,"steak hache 10% mg, cuit",210,26.1,11.7,4.63,0,0,0,68,13,22,2.71,0,0.188,61.4,,,
1407,Viandes,"steak hache 15% mg, cru",199,18.7,13.6,5.88,0,0,0,110,10.2,15.3,2.58,1,0.35,65.9,,,
1408,Viandes,"steak hache 15% mg, cuit",239,23.6,16.1,7.15,0,0,0,185,15,29.4,2.6,0,0.188,59,,,
1409,Viandes,"steak hache 20% mg, cru",285,16.8,24.2,9.79,0,0,0,64.5,11,17,1.77,0,0.5,58.1,,,
1410,Viandes,"steak hache 20% mg, cuit",276,25.8,19.2,6.76,0,0,0,75,24,20,2.48,0,0.2,56.7,,,
1411,Viandes,"veau, collier, cru",124,17.8,5.92,1.99,0,0,0,0,0,0,1.01,0,0,73.8,,,
1412,Viandes,"veau, cete, crue",181,16.4,12.8,6,0,0,0,60,11,15,1.26,0,0,68.9,,,
1413,Viandes,"veau, cete, cuite",237,25.2,15.1,7.06,0,"< 0,2",0,100,29,22.5,0.9,< 1,"< 0,5",58.4,,,
1414,Viandes,"veau, epaule, crue",116,18.5,4.63,2.16,0,0,0,51,10,0,1.16,0,0.5,74.9,,,
1415,Viandes,"veau, escalope, cuite",149,31,2.75,0.931,0,0,0,128,10.8,29.5,1,0,0,65,,,
1416,Viandes,"veau, filet, reti",138,28.4,2.75,1.28,0,0,0,0,0,0,0,0,0,65.1,,,
1417,Viandes,"veau, jarret, cru",109,19,3.65,1.11,0,0,0,0,0,0,1.2,0,0,75.4,,,
1418,Viandes,"veau, mijote",198,30.8,8.35,3.03,0,0,0,85.7,22.8,25.8,1.21,0,0.3,60.1,,,
1419,Viandes,"veau, noix, crue",102,19.6,2.57,0.795,0,0,0,0,0,0,0.918,0,0,75.4,,,
1420,Viandes,"veau, poitrine, crue",120,19.5,4.63,2.16,0,0,0,0,0,0,0,0,0,73,,,
1421,Viandes,"veau, reti",120,21,3.96,3.24,0,0.1,0,76.5,9.5,27,1.55,0,1.3,76.4,,,
1422,Viennoiseries et brioches,beignet e la confiture,361,6.1,16.6,4.57,46.1,19.2,1.2,329,29.7,12.9,2.1,0,0,28.9,,,
1423,Viennoiseries et brioches,beignet aux fruits,297,5.3,16.1,0.248,31.5,8.34,2.5,326,25.7,12,2.3,0.04,0.8,43.5,,,
1424,Viennoiseries et brioches,beignet nature,400,6.35,22.1,7.2,42.8,13.7,2.17,386,49.2,17.6,2.2,0,0.83,25.4,,,
1425,Viennoiseries et brioches,"brioche, de boulangerie traditionnelle",375,9.6,15.8,8.51,47.4,0,2.55,528,164,22.2,"< 1,17",0,"< 0,2",23,,,
1426,Viennoiseries et brioches,"brioche, preemballee",365,7.8,14.8,7.41,49.6,8.6,0.99,454,32.8,18.9,1.33,0.05,"< 0,2",25.8,,,
1427,Viennoiseries et brioches,"brioche, sans precision",411,9.9,21.2,7.21,44.9,5,"< 0,5",466,41.9,18.8,1.65,"< 0,5","< 0,5",21.7,,,
1428,Viennoiseries et brioches,"cake sale (garniture : fromage, legumes, viande, poisson, volaille, etc.)",290,11.9,20,4.01,14.8,0.962,1.8,572,170,16.1,1.3,1.85,0.652,49.1,,,
1429,Viennoiseries et brioches,chausson aux pommes,345,3.35,20.4,12.9,36.6,10.4,1,270,51,10,0.98,5.36,0.32,37.6,,,
1430,Viennoiseries et brioches,chouquette,395,9.34,21.8,11.7,38.7,0.43,3.45,382,36.4,14,1.6,0,"< 0,2",22.9,,,
1431,Viennoiseries et brioches,"croissant au beurre, artisanal",437,7.8,25.1,16.8,42.7,5.22,2.92,471,49,18.8,0.8,0.2,0.73,19.9,,,
1432,Viennoiseries et brioches,"croissant aux amandes, artisanal",400,7.1,22.2,11.7,39.8,14.4,4.9,223,44.7,29.7,0.7,"< 0,5","< 0,5",23.9,,,
1433,Viennoiseries et brioches,croissant ordinaire ou au beurre,413,6.92,20.8,10.7,47.7,3.69,2.5,544,50.1,20,0.98,0,1.5,20.3,,,
1434,Viennoiseries et brioches,"croissant ordinaire, artisanal",418,8.8,22.8,11.1,40.9,4.07,5.1,582,39,18.5,0.92,0.04,"< 0,5",20.7,,,
1435,Viennoiseries et brioches,"fougasse, garnie",317,9.68,11.6,2.45,41.8,1.59,3.2,639,118,23.7,1.56,0.1,0,31.3,,,
1436,Viennoiseries et brioches,"muffin, aux myrtilles ou au chocolat",392,7.55,18.2,6.01,48.7,2.6,1.71,293,71.4,30.4,1.9,0,"< 0,42",22.2,,,
1437,Viennoiseries et brioches,"pain au chocolat feuillete, artisanal",414,6.9,21.1,8.05,47.4,15.3,2.1,504,38,30.4,3.14,0,0.1,20.8,,,
1438,Viennoiseries et brioches,"pain au lait, artisanal",390,9.3,18.6,11,42.9,2.76,5.3,488,52.6,19,1.1,0,"< 0,2",22.1,,,
1439,Viennoiseries et brioches,pain aux raisins (viennoiserie),342,6.4,11.8,6.77,50.9,33.2,2.05,350,56.5,18.6,0.77,0,"< 0,2",27.4,,,
1440,Viennoiseries et brioches,pain brioche ou viennois,357,8.2,13,8.49,49.5,1.9,3.1,525,42.5,21.5,1.1,0,"< 0,2",24.5,,,
1441,Vins,champagne,81.7,0.3,0,0,2.81,1.4,0,1.93,7.14,7.96,0.107,0,0,86.8,,,
1442,Vins,petillant de fruits,66.9,0.07,0,0,6.17,6.17,0,5,6,7,0.4,0,0,87.6,,,
1443,Vins,vin blanc 11°,77.3,0.076,0,0,3.86,0.53,0,1.7,5.64,5.72,0.59,0,0,87.1,,,
1444,Vins,vin blanc mousseux,72.1,0.167,0,0,1.98,1.98,0,1.4,9.16,5.28,0.8,0,0,88.6,,,
1445,Vins,vin doux,136,0.137,0,0,9.81,9.81,0,6.7,7.65,10.7,0.52,0,0,76,,,
1446,Vins,vin rose 11°,70.6,0.15,0,0,1.75,0,0,4,12,7,0.95,0,0,88.9,,,
1447,Vins,vin rouge 10°,80.1,0.2,0,0,3.2,0,0,3.56,7.52,8.03,0.757,0,0,87,,,
1448,Vins,vin rouge 11°,78.2,0.066,0,0,4.08,0.48,0,1.01,5.42,6.93,0.58,0,0,86.8,,,
1449,Vins,vin rouge 12°,79,0.142,0,0,2.8,0.41,0,1.2,6.04,6.93,0.715,0,0,87.2,,,
1450,Vins,vin rouge 13°,73.3,0.1,0,0,0.2,0.2,0,3.1,6.36,8.95,0.9,0,0,89.1,,,
1451,Vins,vin rouge 9°,52.8,0.2,0,0,0.4,0,0,0,0,0,0,0,0,92,,,
1452,Volailles,"caille, viande et peau, cuite",198,25.1,10.9,2.83,0,0,0,52,15,22,4.43,2.3,0.2,60,,,
1453,Volailles,"canard, magret, cuit e la poele",205,26.7,10.9,2.85,0,0.6,0,435,5,31.2,4.8,3.5,0.93,62.9,,,
1454,Volailles,"canard, viande retie",194,23.3,11.2,3.36,0,0,0,155,6.78,35.8,3.36,0,0.1,63.1,,,
1455,Volailles,"dinde, escalope, crue",106,23.8,1.11,0.4,0,0,0,73.7,9.36,29.4,0.969,0,0.3,74.2,,,
1456,Volailles,"dinde, escalope, sautee",127,28.5,1.44,0.505,0,0,0,87.5,10.5,44.4,0.511,0.75,"< 0,5",66.3,,,
1457,Volailles,"dinde, viande, retie",161,26.4,1.74,0.509,0,0,0,544,21.6,44.3,1.8,0,0.2,59,,,
1458,Volailles,"faisan, viande, retie",238,32.4,12.1,3.91,0,0,0,43,16,22,1.43,2.3,0.15,54.2,,,
1459,Volailles,"oie, viande, retie",274,29.1,17.5,4.56,0,0,0,113,12,28,3.74,0,0.1,52,,,
1460,Volailles,"pigeon, viande, retie",213,23.9,13,3.74,0,0,0,57,17,26,5.91,2.9,0.15,62,,,
1461,Volailles,"poule, viande et peau, bouillie",319,25.4,24.2,5.59,0,0,0,75.5,11.5,19.5,1.37,0,0.2,49.5,,,
1462,Volailles,"poule, viande, bouillie",229,30.4,11.9,2.92,0,0,0,78,13,22,1.43,0,0.1,56.4,,,
1463,Volailles,"poulet, blanc, sans peau, cuit",121,26.2,1.76,0.593,0,0.35,0,415,13.6,26.5,0.4,2.6,0.0667,72.5,,,
1464,Volailles,"poulet, cuisse, viande et peau, reti",190,26,9.57,2.97,0,0,0,103,14.5,25.1,1.2,3,"< 0,5",65.7,,,
1465,Volailles,"poulet, cuisse, viande, bouilli",191,26.2,9.6,2.26,0,0,0,90,5.8,26.2,1.2,2.2,"< 0,5",64.1,,,
1466,Volailles,"poulet, manchons marines et retis",213,22.4,12.6,3.16,2.1,0,0.9,674,34.1,18.4,1.1,1.4,0.4,60.2,,,
1467,Volailles,"poulet, viande et peau, reti",205,28.8,9.88,2.71,0,0,0,121,19.4,39.6,0.694,1.3,0.517,59.7,,,
1468,Yaourts et specialites laitieres type yaourts,"lait fermente e boire au lait demi0ecreme et au l. casei et/ou au l. acidophilus, nature",74.7,2.7,1.41,0.948,12.1,12.1,0,26.3,96.7,7.8,"< 0,1","< 0,5","< 0,5",82.2,,,
1469,Yaourts et specialites laitieres type yaourts,"lait fermente e boire, au bifidus, areme fruits",71.3,3.1,0.9,0.181,12,0,0,27,113,6.33,0.03,0,0,82.2,,,
1470,Yaourts et specialites laitieres type yaourts,"lait fermente e boire, maigre, nature",54.7,8.6,0.767,0.484,2.78,2.78,0,51.6,118,10.2,< 1,1.25,0,86.1,,,
1471,Yaourts et specialites laitieres type yaourts,"lait fermente au lait entier au bifidus, aromatise, sucre",93.6,3.4,2.99,1.9,12.6,11.4,0,47.7,122,5.37,< 1,1,0.3,79.2,,,
1472,Yaourts et specialites laitieres type yaourts,"lait fermente au lait entier au bifidus, aux fruits, sucre",107,3.65,3.1,1.83,15.3,12.7,0.229,64,121,1.24,0,0,0,75.2,,,
1473,Yaourts et specialites laitieres type yaourts,"lait fermente au lait entier au bifidus, nature",66.2,3.59,3.37,2.27,4.72,4.63,0,47.1,138,8.61,0.07,"< 0,5","< 0,5",86.5,,,
1474,Yaourts et specialites laitieres type yaourts,"specialite laitiere au lait entier, au bifidus, aux fruits, sucree, source de fibres",98.9,3.31,3.19,2.22,13.4,12.4,0.3,48.4,120,0.598,0,0,0,78,,,
1475,Yaourts et specialites laitieres type yaourts,"specialite laitiere ou yaourt 0%, aromatisee, sucree",55,4.3,0.163,0.0838,8.41,6.51,0,53,152,0,0,0,0,85.2,,,
1476,Yaourts et specialites laitieres type yaourts,"specialite laitiere ou yaourt 0%, aux cereales ou muesli",58.8,4.6,1.08,0.186,6.87,5.65,0.3,67,130,13.9,0.42,3,0,85.7,,,
1477,Yaourts et specialites laitieres type yaourts,"specialite laitiere ou yaourt 0%, aux fruits, edulcore",42.1,4.3,0.32,0.0442,4.43,4.26,0.816,71.6,135,5.35,0.0184,"< 0,5",0.368,88.3,,,
1478,Yaourts et specialites laitieres type yaourts,"specialite laitiere ou yaourt 0%, aux fruits, sucree",86.1,3.6,"< 0,37","< 0,13",16.5,8.83,0.65,74.5,144,11.5,0.15,< 1,0.01,77,,,
1479,Yaourts et specialites laitieres type yaourts,"specialite laitiere ou yaourt 0%, nature",42.4,4.33,"< 0,309",0.159,5.13,4.8,0,53.7,149,12.8,0.0586,< 1,0.005,88.1,,,
1480,Yaourts et specialites laitieres type yaourts,"specialite laitiere ou yaourt au lait entier, avec creme, aromatisee, sucree",130,3.82,6.04,3.74,14.3,12.8,0,48,112,10.2,< 1,0,0.7,74.2,,,
1481,Yaourts et specialites laitieres type yaourts,"specialite laitiere ou yaourt au lait entier, avec creme, nature",97,3.8,6.9,4.28,4.26,4.26,0,59.4,133,11.8,< 1,0,0.6,83.3,,,
1482,Yaourts et specialites laitieres type yaourts,"yaourt e boire, au lait demi0ecreme ou partiellement ecreme, aromatise, sucre",84.2,2.68,1.28,0.832,14.8,12.7,0,38.4,111,6.34,0,0,0,79.8,,,
1483,Yaourts et specialites laitieres type yaourts,"yaourt e boire, au lait demi0ecreme ou partiellement ecreme, aux fruits, sucre",85.3,2.76,1.77,0.872,13.9,11.1,0,41,111,5.3,0.065,0,0,79.8,,,
1484,Yaourts et specialites laitieres type yaourts,"yaourt e boire, au lait demi0ecreme, aux edulcorants",46.5,3.1,1.7,0.624,4,0,0,47.5,112,11,0.1,0,0,84.4,,,
1485,Yaourts et specialites laitieres type yaourts,"yaourt au lait de chevre partiellement ecreme, nature",59.7,3.5,3.8,2.33,2.2,0,0,39,120,14,0.2,1,0,88.7,,,
1486,Yaourts et specialites laitieres type yaourts,"yaourt au lait entier, aromatise, sucre",97.2,3.18,3.04,0,13.6,11.5,0,45,119,10.9,0,0,0,78.4,,,
1487,Yaourts et specialites laitieres type yaourts,"yaourt au lait entier, aux fruits, sucre",103,3.51,2.81,1.86,15.2,12.7,0.0971,44.9,115,9.03,0.125,< 1,0.04,76.7,,,
1488,Yaourts et specialites laitieres type yaourts,"yaourt au lait entier, avec creme, aux pepites ou copeaux de chocolat, sucre",130,3.6,5.43,3.12,15.9,15.7,0.2,43,120,14,0.3,0.2,0.1,73.1,,,
